Datetime,Tweet_Id,Tweet,Username,Reply_Count,Retweet_Count,Like_Count,Bank,Tweet_Clean,Sentiment,Hate_Speech,Offensive,Topic_Sport
2017-02-21 05:47:23+00:00,833916003432148992,@Mbulelodwane @Rbjacobs @Nedbank good luck with. Trust me it's better the devil u know @FNBSA,schuksshabalala,0,0,0,fnb,good luck with trust me it better the devil u know,positive,non-hate,non-offensive,daily_life
2021-09-08 14:04:04+00:00,1435604855549218823,Hey @FNBSA your call centre services are a fucking joke.,MarkMasonJones,1,0,1,fnb,hey your call centre services are a fucking joke,negative,non-hate,offensive,science_&_technology
2022-10-27 10:24:46+00:00,1585578242907705344,@Mnathero @Nedbank Purrrr bestie 🫶🏼 #SeeNedbankDifferently,leboclive_,0,0,0,nedbank,purrrr bestie,positive,non-hate,non-offensive,daily_life
2013-05-25 16:47:57+00:00,338335641484013569,"@Amakhosi_Fans Breaking news: Chiefs is being investigated for 2 Bank robberies, namely Absa nd Nedbank. Rebapala le bashanyana #singing.",dawn_whisperer,0,0,0,absa,breaking news chiefs is being investigated for bank robberies namely absa nd nedbank rebapala le bashanyana,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-05-04 17:29:39+00:00,1257361761738657803,"@Nedbank Shame on you, calling me a liar. Test and research this. Speak to branch consultants and you will hear it",TheMoneyWorm,0,0,0,nedbank,shame on you calling me a liar test and research this speak to branch consultants and you will hear it,negative,non-hate,offensive,daily_life
2014-04-23 05:45:13+00:00,458844016214560768,"Wow, the fraudsters are out there big time this week - I've received fake emails from SARS and Capitec! Worrying!",Jessrobey,0,0,0,capitec,wow the fraudsters are out there big time this week ive received fake emails from sars and capitec worrying,negative,non-hate,offensive,business_&_entrepreneurs
2022-02-26 15:25:58+00:00,1497593790445629448,"@NelMohlomi @AbsaSouthAfrica And I hope they take the offers Absa is offering seriously 💉

#Absa #ZeroFees #Student #Ad",Zulu_Goku,0,0,1,absa,and i hope they take the offers absa is offering seriously,positive,non-hate,non-offensive,sports_&_gaming
2021-03-22 09:03:44+00:00,1373923338217791491,"@CapitecBankSA @thepitchdesign I made transfer from absa to capitec on Saturday after 12, how long it will take to reflect?",Mpumele32709229,2,0,1,capitec,i made transfer from absa to capitec on saturday after how long it will take to reflect,neutral,non-hate,non-offensive,business_&_entrepreneurs
2016-12-22 11:44:45+00:00,811900280283471872,"@Quey_Cee Pls include your ID no, name of branch manager &amp; contact details. 2/2",AbsaSouthAfrica,0,0,0,absa,pls include your id no name of branch manager amp contact details,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-02-11 00:01:40+00:00,830205122445733889,"@ANCYLhq we are opening accounts with ABSA today, ANCYL chase investors out of the country perpetuated by mkhwezuma partnership",Diriro1,0,0,0,absa,we are opening accounts with absa today ancyl chase investors out of the country perpetuated by mkhwezuma partnership,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-03-23 13:22:40+00:00,1109445358801833986,Standard Bank Winter Sports Festival U/14: KES 24 - 14 Wynberg.,sasportscores,0,0,0,standard_bank,standard bank winter sports festival u kes wynberg,neutral,non-hate,non-offensive,sports_&_gaming
2016-10-20 11:48:26+00:00,789070769414340608,@Nedbank how does a person who next in the queue wait 50 min before getting attending to? #Nedbank #poorservice,nkeloh_,1,0,0,nedbank,how does a person who next in the queue wait min before getting attending to,neutral,non-hate,non-offensive,daily_life
2012-09-20 10:50:17+00:00,248735825364406272,With @CastleLagerSA and @LovePSL at FNB Stadium shooting the new Castle Africa United ad. http://t.co/CUcGdLTf,mor_gould,3,2,0,fnb,with and at fnb stadium shooting the new castle africa united ad,neutral,non-hate,non-offensive,sports_&_gaming
2011-07-20 08:37:09+00:00,93600317014409216,+1 RT @MaritzaPB: #FNBApp loaded and looking fantastic. Well done FNB!,vistyno,0,0,0,fnb,loaded and looking fantastic well done fnb,positive,non-hate,non-offensive,sports_&_gaming
2019-04-18 06:02:59+00:00,1118756793767923712,@runwithcuan @Nedbank_RC @2OceansMarathon @BESTERNICK @kelthomo @futurelifeza @BiogenSA @Nike @tsogosun 3:45 per km very easy😳,axionteq,0,0,0,nedbank,per km very easy,positive,non-hate,non-offensive,sports_&_gaming
2015-08-17 11:21:36+00:00,633237235811401728,"@thabo1598 We will address your concern with the branch manager, to help improve their customer service. 2/2 ^SA",AbsaSouthAfrica,0,0,0,absa,we will address your concern with the branch manager to help improve their customer service sa,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-05-23 04:32:12+00:00,1131417521905635329,"#CountryDuty

Morning. 

I had a chat with Thabiso &amp; I’m humbly requesting that we assist with whatever we can

His a/c details: 
capitec 1616713060

Names: D Sitole

Funeral will be in Kwa Thema 

Every little bit will go a long way 

🙏🏿🙏🏿",tumisole,30,491,501,capitec,morning i had a chat with thabiso amp im humbly requesting that we assist with whatever we can his ac details capitec names d sitole funeral will be in kwa thema every little bit will go a long way,neutral,non-hate,non-offensive,daily_life
2011-05-30 10:36:08+00:00,75148479319642112,"#OPFCvictorylap  RT @Rakesh_Samlall1 Treble champions at Absa head office today! Up the Bucs @1stLadyOfFooty http://yfrog.com/gzh4lfzj""",Ezimnyama,0,0,1,absa,treble champions at absa head office today up the bucs,positive,non-hate,non-offensive,sports_&_gaming
2017-09-27 20:08:36+00:00,913133291473162250,@FNB_Botswana please reply my dm asap,Catheyboo_,0,0,0,fnb,please reply my dm asap,positive,non-hate,non-offensive,daily_life
2022-09-20 12:05:00+00:00,1572195118504976384,@MfokaMqulusi Why do your sneakers look like they were created by FNB https://t.co/EM80PKPetX,Malindela_Gome,0,0,0,fnb,why do your sneakers look like they were created by fnb,negative,non-hate,non-offensive,sports_&_gaming
2016-08-06 05:25:12+00:00,761795234518839297,Why the change to the format of the #FNB SMS messages? They are useless now.. @FNBSA  Some analyst did not think this through... #fail #fix,andrebruton,1,0,3,fnb,why the change to the format of the sms messages they are useless now some analyst did not think this through,negative,non-hate,non-offensive,sports_&_gaming
2013-10-31 08:01:01+00:00,395822706404622336,Join Getaway and Nedbank for a relaxed tasting of the top wines from the 2013 Nedbank Green Wine Awards. http://t.co/MULOwlc5jJ,winecoza,0,0,0,nedbank,join getaway and nedbank for a relaxed tasting of the top wines from the nedbank green wine awards,positive,non-hate,non-offensive,arts_&_culture
2020-01-02 22:13:38+00:00,1212859521741312001,@Nedbank hi can you help with opening my business account it is close,Waynezille,0,0,0,nedbank,hi can you help with opening my business account it is close,neutral,non-hate,non-offensive,business_&_entrepreneurs
2012-02-28 14:31:41+00:00,174502035339739137,FNB customers can send each other money through facebook,cleo_kekg,0,0,0,fnb,fnb customers can send each other money through facebook,neutral,non-hate,non-offensive,business_&_entrepreneurs
2012-03-30 07:43:59+00:00,185633458100518912,@Leraa_B Why Leraa? Eey Fnb is bad bro! Dats ol I cn say...,Qwatie,0,0,0,fnb,why leraa eey fnb is bad bro dats ol i cn say,negative,non-hate,non-offensive,sports_&_gaming
2018-02-01 06:54:46+00:00,958956773632827392,"Viceroy, the group which exposed Steinhoff, says it believes Capitec is a loan shark",Ta_Mbuso,0,0,0,capitec,viceroy the group which exposed steinhoff says it believes capitec is a loan shark,neutral,non-hate,non-offensive,business_&_entrepreneurs
2015-08-26 12:05:03+00:00,636509662502866949,Orlando Pirates Football Club will look to capitalise on the slip ups of their ABSA Premiership rivals in... http://t.co/RDQEN2riOL,Excy89,0,0,0,absa,orlando pirates football club will look to capitalise on the slip ups of their absa premiership rivals in,neutral,non-hate,non-offensive,sports_&_gaming
2014-06-20 06:41:11+00:00,479876600310145025,Walking around these streets like I'm the man,__FNb,0,0,0,fnb,walking around these streets like im the man,positive,non-hate,non-offensive,daily_life
2018-04-09 15:42:02+00:00,983369454401748992,In leading of Highlands Park back to the Absa Premiership Owen da game didn't lose single  league match win the #NedbankCup defeat the only blemish on an otherwise impressive record that produced just five draws.,Super_Disky,0,0,0,absa,in leading of highlands park back to the absa premiership owen da game didnt lose single league match win the defeat the only blemish on an otherwise impressive record that produced just five draws,neutral,non-hate,non-offensive,sports_&_gaming
2011-12-04 16:03:00+00:00,143359656419536897,"RT @golfatsun: Lee Westwood's road to victory was not entirely smooth, but it was still an easy win in the Nedbank Golf Challenge...",EVO2_Motorsport,0,0,0,nedbank,lee westwood road to victory was not entirely smooth but it was still an easy win in the nedbank golf challenge,positive,non-hate,non-offensive,sports_&_gaming
2017-05-22 16:51:34+00:00,866698059903754240,Capitec takes top digital banking honours https://t.co/rmG30v1v4Y,Mobanx_com,0,0,0,capitec,capitec takes top digital banking honours,positive,non-hate,non-offensive,business_&_entrepreneurs
2016-06-23 15:14:32+00:00,745998481999929344,Trying to talk to the @FNB #FNB business call center. Almost 20mins! Maybe they ring me back. 083 656 9940 https://t.co/kZpv4bb2yL,mikepowell777,1,0,0,fnb,trying to talk to the business call center almost mins maybe they ring me back,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-03-08 07:18:57+00:00,839374866478354432,@corneharding entlek they don't want to admit that they gave criminals that moola.Bieber did the same at FNB,paul_paulzen,0,0,0,fnb,entlek they dont want to admit that they gave criminals that moolabieber did the same at fnb,negative,non-hate,non-offensive,sports_&_gaming
2019-09-16 18:24:36+00:00,1173663992297996288,"Excitement all around at @sas_hp as @RuhanNel returns to #Blitzboks squad for pre-season.
#BestOfUs
@CastleFreeSA @FNBSA @ASICS_ZA 
@WorldRugby7s https://t.co/SA9gMl62b9",Blitzboks,2,6,98,fnb,excitement all around at as returns to squad for preseason,positive,non-hate,non-offensive,sports_&_gaming
2016-07-13 06:11:41+00:00,753109624006578176,@oldladypants @Cfa89 @Absa you switch to FNB. That's how,_Potz_,0,0,0,fnb,you switch to fnb that how,neutral,non-hate,non-offensive,sports_&_gaming
2017-08-21 13:27:25+00:00,899623981136961536,Nah I'll tell him at fnb. 😠😠 https://t.co/x1USl5rfHf,ItsWendyChief,0,0,0,fnb,nah ill tell him at fnb,neutral,non-hate,non-offensive,sports_&_gaming
2018-09-10 19:23:14+00:00,1039232853488357376,"Still not over Capitec wanting to charge me R60 for an EXPIRED card, threw a tantrum at one of their branches and threatened to close my Acc and they didn't give a shit guys 😂.",jubzin9,1,0,0,capitec,still not over capitec wanting to charge me r for an expired card threw a tantrum at one of their branches and threatened to close my acc and they didnt give a shit guys,negative,non-hate,offensive,business_&_entrepreneurs
2012-03-06 14:02:09+00:00,177031317232431104,@heathercamplin Please DM us your contact details and we will get a consultant to contact you without delay.,Nedbank,1,0,0,nedbank,please dm us your contact details and we will get a consultant to contact you without delay,neutral,non-hate,non-offensive,business_&_entrepreneurs
2014-05-29 20:43:14+00:00,472115973085200384,@AsipheKamnqa busy monkey☹ dis nedbank comrades marathon got me all worked out,S2unyiwe,0,0,0,nedbank,busy monkey dis nedbank comrades marathon got me all worked out,positive,non-hate,non-offensive,pop_culture
2022-12-09 13:53:49+00:00,1601213531030179840,@Mncedisihandy Thanks for reaching out. Please send us a DM of the 2 difference bank FNB accounts you see. We will take a look and respond proving the correct info.,Travelstart,0,0,0,fnb,thanks for reaching out please send us a dm of the difference bank fnb accounts you see we will take a look and respond proving the correct info,neutral,non-hate,non-offensive,business_&_entrepreneurs
2013-05-09 07:31:17+00:00,332397344207273985,Financial Consultancy Graduate Learnership Programme at Standard Bank http://t.co/XSnEknIrPj Closes on 17 May 2013,LuckystersZA,0,9,1,standard_bank,financial consultancy graduate learnership programme at standard bank closes on may,neutral,non-hate,non-offensive,business_&_entrepreneurs
2022-09-17 14:29:19+00:00,1571144272677834752,"FULL TIME and the defending champions @KovsieNetball have started their campaign with a resounding bonus point victory over UWC. 

UFS 65- 43 UWC

Proudly brought to you by @FNBSA. 

#ShowYourColours https://t.co/O8V0mEmpb3",VarsityNetball,1,3,10,fnb,full time and the defending champions have started their campaign with a resounding bonus point victory over uwc ufs uwc proudly brought to you by,positive,non-hate,non-offensive,sports_&_gaming
2021-11-08 06:31:01+00:00,1457596501551722502,@FNBSA #LoveFNB  Be vigilant,RefilweMekwa,0,0,0,fnb,be vigilant,neutral,non-hate,non-offensive,daily_life
2020-05-15 09:05:38+00:00,1261221187461492737,"@khani_hlahla @WarernAries @lifeofTsholo @DJFreshSA @Thusotaedi @Nedbank No, No, No.....that Money is not for you to Live Large and go Crazy in December. That money is for serious Emergencies e.g..replacing busted tyres, you hadn't planned for.",Dlidlozi,0,0,2,nedbank,no no nothat money is not for you to live large and go crazy in december that money is for serious emergencies egreplacing busted tyres you hadnt planned for,negative,non-hate,non-offensive,business_&_entrepreneurs
2021-11-30 05:53:35+00:00,1465559615467360257,@kirstblair Please share with us are you receiving calls from standard bank mobile team or a different service provider?,StandardBankZA,1,0,0,standard_bank,please share with us are you receiving calls from standard bank mobile team or a different service provider,neutral,non-hate,non-offensive,business_&_entrepreneurs
